index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
1598,2019-01-03,2329,2268,FRANCE,22.0,13,62.43
1599,2019-01-03,1969,1917,FRANCE,78.0,16,121.51
1600,2019-01-03,2074,2019,FRANCE,1.0,26,157.09000000000003
1601,2019-01-03,2129,2073,FRANCE,21.0,1,19.59
1602,2019-01-03,2351,2290,FRANCE,6.0,8,82.33
1603,2019-01-03,1568,1524,FRANCE,74.0,14,35.61
1604,2019-01-03,2150,2094,FRANCE,17.0,29,110.88
1605,2019-01-03,1998,1946,FRANCE,13.0,1,83.3
1606,2019-01-03,1911,1860,FRANCE,73.0,20,149.66
1607,2019-01-03,1585,1541,FRANCE,59.0,27,99.12
1608,2019-01-03,2069,2014,FRANCE,92.0,3,23.06
1609,2019-01-03,2276,2217,FRANCE,54.0,20,85.58
1610,2019-01-03,1588,1544,FRANCE,69.0,21,82.47000000000001
1611,2019-01-03,2288,2229,FRANCE,38.0,28,172.54000000000002
1612,2019-01-03,1847,1799,FRANCE,40.0,19,77.87
1613,2019-01-03,1809,1762,FRANCE,17.0,4,50.67999999999999
1614,2019-01-03,2192,2135,FRANCE,74.0,2,27.14
1615,2019-01-03,1506,65,FRANCE,75.0,8,126.46
1616,2019-01-03,1797,1750,FRANCE,71.0,8,45.71
1617,2019-01-03,1882,1833,FRANCE,74.0,8,63.13
1618,2019-01-03,1519,1475,FRANCE,56.0,24,114.67000000000002
1619,2019-01-03,1944,1892,FRANCE,55.0,9,75.92
1620,2019-01-03,2034,1979,FRANCE,76.0,11,49.68
1621,2019-01-03,1743,1697,FRANCE,47.0,1,30.64
1622,2019-01-03,1738,1692,FRANCE,44.0,5,59.84
1623,2019-01-03,1692,1647,FRANCE,69.0,3,24.91
1624,2019-01-03,1856,1808,FRANCE,16.0,6,16.94
1625,2019-01-03,2058,2003,FRANCE,29.0,14,77.53
1626,2019-01-03,2255,2198,FRANCE,67.0,9,53.0
1627,2019-01-03,2355,2294,FRANCE,59.0,17,115.12
1628,2019-01-03,1611,1567,FRANCE,76.0,4,36.76
1629,2019-01-03,2328,2267,FRANCE,74.0,32,100.68
1630,2019-01-03,2085,2030,FRANCE,28.0,18,113.09
1631,2019-01-03,2017,1963,FRANCE,75.0,7,60.89
1632,2019-01-03,2065,2010,FRANCE,3.0,1,19.57
1633,2019-01-03,2256,2199,FRANCE,57.0,13,66.46000000000001
1634,2019-01-03,2305,2245,FRANCE,1.0,24,124.71
1635,2019-01-03,2152,2096,FRANCE,27.0,45,215.49
1636,2019-01-03,1838,1790,FRANCE,83.0,5,63.95
1637,2019-01-03,2292,2233,FRANCE,76.0,17,63.47
1638,2019-01-03,1866,1818,FRANCE,69.0,7,35.06
1639,2019-01-03,1679,1634,FRANCE,92.0,16,76.78999999999999
1640,2019-01-03,1638,1594,FRANCE,92.0,6,76.93
1641,2019-01-03,2188,2131,FRANCE,75.0,55,140.95000000000002
1642,2019-01-03,2104,2049,FRANCE,59.0,18,88.57000000000001
1643,2019-01-03,2019,1965,FRANCE,78.0,7,17.08
1644,2019-01-03,2087,2032,FRANCE,75.0,11,64.69
1645,2019-01-03,1527,1483,FRANCE,85.0,5,20.47
1646,2019-01-03,1997,1945,FRANCE,31.0,11,44.11
1647,2019-01-03,2261,2203,FRANCE,85.0,5,60.42
1648,2019-01-03,2000,1940,FRANCE,35.0,12,71.85000000000001
1649,2019-01-03,2070,2015,FRANCE,31.0,11,55.32
1650,2019-01-03,1818,1771,FRANCE,92.0,9,37.65
1651,2019-01-03,2045,1990,FRANCE,6.0,3,20.19
1652,2019-01-03,1923,1872,FRANCE,95.0,6,81.38
1653,2019-01-03,1934,1882,FRANCE,43.0,18,74.66
1654,2019-01-03,1650,1606,FRANCE,76.0,8,82.49
1655,2019-01-03,2356,2295,FRANCE,87.0,27,81.21
1656,2019-01-03,1774,1727,FRANCE,76.0,14,62.23
1657,2019-01-03,2099,2044,FRANCE,95.0,9,63.24
1658,2019-01-03,1852,1804,FRANCE,42.0,8,37.92
1659,2019-01-03,1594,1550,FRANCE,78.0,10,114.25
1660,2019-01-03,1512,1468,FRANCE,57.0,7,24.93
1661,2019-01-03,1783,1736,FRANCE,13.0,1,37.91
1662,2019-01-03,1873,1825,FRANCE,31.0,3,66.72
1663,2019-01-03,2214,2157,FRANCE,77.0,13,55.14
1664,2019-01-03,2027,1972,FRANCE,59.0,8,76.23
1665,2019-01-03,2232,2175,FRANCE,45.0,5,51.4
1666,2019-01-03,2262,2204,FRANCE,34.0,14,48.27
1667,2019-01-03,1635,1591,FRANCE,84.0,17,79.7
1668,2019-01-03,1681,1636,FRANCE,49.0,5,20.52
1669,2019-01-03,2131,2075,FRANCE,68.0,13,82.76
1670,2019-01-03,2148,2092,FRANCE,68.0,8,40.17
1671,2019-01-03,2236,2179,FRANCE,38.0,6,40.8
1672,2019-01-03,2119,2064,FRANCE,75.0,13,83.84
1673,2019-01-03,1868,1820,FRANCE,13.0,13,140.08999999999995
1674,2019-01-03,2061,2006,FRANCE,88.0,9,78.94
1675,2019-01-03,2168,2112,FRANCE,68.0,20,73.58
1676,2019-01-03,2298,2239,FRANCE,78.0,2,13.44
1677,2019-01-03,1930,1850,FRANCE,71.0,5,62.03
1678,2019-01-03,1574,1530,FRANCE,93.0,3,107.19
1679,2019-01-03,2321,2260,FRANCE,21.0,12,71.95
1680,2019-01-03,2249,2192,FRANCE,59.0,16,60.45000000000001
1681,2019-01-03,2316,2255,FRANCE,1.0,48,143.41000000000005
1682,2019-01-03,2189,2132,FRANCE,1.0,11,41.92999999999999
1683,2019-01-03,1658,1614,FRANCE,93.0,4,46.870000000000005
1684,2019-01-03,1948,1896,FRANCE,23.0,6,28.87
1685,2019-01-03,2097,2042,FRANCE,84.0,20,92.98
1686,2019-01-03,1802,1755,FRANCE,38.0,40,148.72
1687,2019-01-03,2030,1975,FRANCE,33.0,9,42.60000000000001
1688,2019-01-03,1932,1880,FRANCE,31.0,8,49.1
1689,2019-01-03,1779,1732,FRANCE,78.0,12,64.2
1690,2019-01-03,1759,1712,FRANCE,67.0,9,256.63
1691,2019-01-03,1892,1843,FRANCE,74.0,2,29.380000000000003
1692,2019-01-03,1953,1901,FRANCE,42.0,12,64.13
1693,2019-01-03,1637,1593,FRANCE,15.0,12,62.010000000000005
1694,2019-01-03,1984,1932,FRANCE,95.0,10,52.760000000000005
1695,2019-01-03,2204,2147,FRANCE,65.0,3,50.64
1696,2019-01-03,2309,2161,FRANCE,95.0,8,194.8
1697,2019-01-03,1943,1891,FRANCE,78.0,19,113.6
1698,2019-01-03,2290,2231,FRANCE,95.0,6,39.42
1699,2019-01-03,2347,2286,FRANCE,92.0,7,93.01
1700,2019-01-03,1576,1532,FRANCE,34.0,8,101.85
1701,2019-01-03,1813,1766,FRANCE,92.0,1,27.63
1702,2019-01-03,2140,2084,FRANCE,91.0,18,72.27
1703,2019-01-03,1686,1641,FRANCE,13.0,6,68.11
1704,2019-01-03,2245,2188,FRANCE,48.0,1,32.15
1705,2019-01-03,2362,2301,FRANCE,68.0,12,102.98
1706,2019-01-03,1867,1819,FRANCE,33.0,34,90.67
1707,2019-01-03,2174,2117,FRANCE,91.0,20,75.66999999999999
1708,2019-01-03,2132,2076,FRANCE,28.0,52,124.72
1709,2019-01-03,1694,1649,FRANCE,4.0,30,96.46
1710,2019-01-03,2308,2248,FRANCE,31.0,12,79.54
1711,2019-01-03,2191,2134,FRANCE,68.0,8,17.67
1712,2019-01-03,1771,1724,FRANCE,38.0,10,65.69999999999999
1713,2019-01-03,1714,1668,FRANCE,13.0,9,53.21
1714,2019-01-03,2153,2097,FRANCE,18.0,1,18.8
1715,2019-01-03,2156,2100,FRANCE,73.0,29,198.54
1716,2019-01-03,1685,1640,FRANCE,37.0,3,52.38
1717,2019-01-03,1801,1754,FRANCE,78.0,7,32.959999999999994
1718,2019-01-03,1728,1682,FRANCE,39.0,16,69.06
1719,2019-01-03,1578,1534,FRANCE,59.0,12,87.5
1720,2019-01-03,1582,1538,FRANCE,70.0,8,46.32
1721,2019-01-03,1955,1903,FRANCE,74.0,24,69.39
1722,2019-01-03,1628,1584,FRANCE,1.0,1,7.09
1723,2019-01-03,2194,2137,FRANCE,67.0,13,56.50999999999999
1724,2019-01-03,1977,1925,FRANCE,56.0,19,71.71000000000001
1725,2019-01-03,2172,1223,FRANCE,10.0,17,90.67
1726,2019-01-03,1914,1863,FRANCE,6.0,13,74.4
1727,2019-01-03,1531,1487,FRANCE,94.0,3,22.58
1728,2019-01-03,1908,1857,FRANCE,35.0,18,84.31
1729,2019-01-03,1928,1877,FRANCE,94.0,16,132.19
1730,2019-01-03,1597,1553,FRANCE,21.0,1,19.66
1731,2019-01-03,2353,2292,FRANCE,74.0,1,49.79
1732,2019-01-03,1505,1462,FRANCE,13.0,50,141.45
1733,2019-01-03,2073,2018,FRANCE,78.0,33,101.84
1734,2019-01-03,1990,1938,FRANCE,5.0,9,80.05000000000001
1735,2019-01-03,2205,2148,FRANCE,67.0,3,79.02000000000001
1736,2019-01-03,1518,1474,FRANCE,69.0,33,139.62
1737,2019-01-03,2350,2289,FRANCE,91.0,12,61.84
1738,2019-01-03,1610,1566,FRANCE,44.0,17,87.50999999999999
1739,2019-01-03,1965,1913,FRANCE,75.0,17,76.6
1740,2019-01-03,1857,1809,FRANCE,11.0,23,199.51000000000005
1741,2019-01-03,2183,2126,FRANCE,24.0,6,45.16
1742,2019-01-03,1599,1555,FRANCE,73.0,24,55.95
1743,2019-01-03,1898,1848,FRANCE,57.0,13,64.11
1744,2019-01-03,1642,1598,FRANCE,34.0,6,109.52
1745,2019-01-03,2035,1980,FRANCE,64.0,4,73.86
1746,2019-01-03,1618,1574,FRANCE,33.0,8,41.21
1747,2019-01-03,2182,2125,FRANCE,93.0,12,72.47
1748,2019-01-03,2274,2180,FRANCE,45.0,4,26.0
1749,2019-01-03,2330,2269,FRANCE,45.0,8,47.77
1750,2019-01-03,1565,1521,FRANCE,34.0,8,38.99
1751,2019-01-03,1684,1639,FRANCE,71.0,11,72.18
1752,2019-01-03,1586,1542,FRANCE,76.0,2,10.37
1753,2019-01-03,1840,1792,FRANCE,56.0,4,68.58
1754,2019-01-03,1536,1492,FRANCE,76.0,32,100.43
1755,2019-01-03,2250,2193,FRANCE,67.0,24,91.39
1756,2019-01-03,1963,1911,FRANCE,5.0,13,86.22999999999999
1757,2019-01-03,2251,2194,FRANCE,54.0,7,21.78
1758,2019-01-03,2196,2139,FRANCE,13.0,9,104.78
1759,2019-01-03,1883,1834,FRANCE,78.0,8,89.61
1760,2019-01-03,2238,2181,FRANCE,92.0,8,76.23
1761,2019-01-03,1703,1657,FRANCE,67.0,7,45.650000000000006
1762,2019-01-03,1659,1615,FRANCE,94.0,9,32.36
1763,2019-01-03,1941,1889,FRANCE,91.0,6,69.11
1764,2019-01-03,1995,1943,FRANCE,64.0,4,36.38
1765,2019-01-03,1617,1573,FRANCE,49.0,9,32.120000000000005
1766,2019-01-03,2096,2041,FRANCE,76.0,10,47.28999999999999
1767,2019-01-03,2110,2055,FRANCE,56.0,1,68.86
1768,2019-01-03,2075,2020,FRANCE,69.0,6,35.16
1769,2019-01-03,1665,1621,FRANCE,75.0,12,125.96
1770,2019-01-03,1534,1490,FRANCE,26.0,24,118.26
1771,2019-01-03,1741,1695,FRANCE,75.0,33,110.34
1772,2019-01-03,1732,1686,FRANCE,17.0,13,73.02
1773,2019-01-03,2033,1978,FRANCE,93.0,14,82.22
1774,2019-01-03,2247,2190,FRANCE,31.0,30,79.7
1775,2019-01-03,2208,2151,FRANCE,95.0,1,49.44
1776,2019-01-03,2199,2142,FRANCE,75.0,35,120.13
1777,2019-01-03,1559,1515,FRANCE,6.0,4,13.76
1778,2019-01-03,1620,1576,FRANCE,67.0,2,10.01
1779,2019-01-03,1503,812,FRANCE,77.0,33,82.34000000000002
1780,2019-01-03,2169,2113,FRANCE,44.0,9,28.27
1781,2019-01-03,1988,1936,FRANCE,84.0,18,73.28
1782,2019-01-03,1900,1850,FRANCE,71.0,5,62.03
1783,2019-01-03,2267,2209,FRANCE,69.0,11,101.01
1784,2019-01-03,1841,1793,FRANCE,59.0,17,75.22
1785,2019-01-03,2084,2029,FRANCE,95.0,13,17.5
1786,2019-01-03,1723,1677,FRANCE,92.0,2,80.8
1787,2019-01-03,1601,1557,FRANCE,80.0,2,9.25
1788,2019-01-03,1859,1811,FRANCE,75.0,14,90.13
1789,2019-01-03,1796,1749,FRANCE,69.0,14,170.22
1790,2019-01-03,1603,1559,FRANCE,26.0,5,36.71
1791,2019-01-03,1526,1482,FRANCE,76.0,17,61.23
1792,2019-01-03,2057,2002,FRANCE,93.0,20,67.63
1793,2019-01-03,2324,2263,FRANCE,38.0,15,107.75
1794,2019-01-03,1683,1638,FRANCE,28.0,6,50.68000000000001
1795,2019-01-03,1538,1494,FRANCE,8.0,12,42.45
1796,2019-01-03,2273,2215,FRANCE,75.0,33,100.78
1797,2019-01-03,1607,1563,FRANCE,91.0,15,86.07000000000001
1798,2019-01-03,1589,1545,FRANCE,11.0,8,51.63
1799,2019-01-03,2285,2226,FRANCE,14.0,49,146.19
1800,2019-01-03,1525,1481,FRANCE,78.0,8,41.08
1801,2019-01-03,2314,2253,FRANCE,93.0,11,69.63000000000001
1802,2019-01-03,2141,2085,FRANCE,69.0,14,67.69999999999999
1803,2019-01-03,2239,2182,FRANCE,56.0,18,86.62
1804,2019-01-03,2213,2156,FRANCE,44.0,2,82.21
1805,2019-01-03,1860,1812,FRANCE,74.0,2,17.87
1806,2019-01-03,2303,706,FRANCE,29.0,1,80.84
1807,2019-01-03,1674,1629,FRANCE,77.0,5,38.760000000000005
1808,2019-01-03,2319,2258,FRANCE,74.0,40,146.01
1809,2019-01-03,1884,1835,FRANCE,89.0,4,34.96
1810,2019-01-03,2024,1969,FRANCE,29.0,10,28.5
1811,2019-01-03,2116,2061,FRANCE,33.0,1,11.73
1812,2019-01-03,1660,1616,FRANCE,77.0,6,77.91
1813,2019-01-03,1702,1656,FRANCE,91.0,14,44.78000000000001
1814,2019-01-03,2349,2288,FRANCE,91.0,3,27.53
1815,2019-01-03,2040,1985,FRANCE,11.0,32,83.66999999999999
1816,2019-01-03,1575,1531,FRANCE,25.0,2,6.61
1817,2019-01-03,2142,2086,FRANCE,56.0,6,65.78
1818,2019-01-03,2143,2087,FRANCE,26.0,23,91.17000000000002
1819,2019-01-03,1523,1479,FRANCE,69.0,18,290.26
1820,2019-01-03,2149,2093,FRANCE,75.0,6,8.36
1821,2019-01-03,2098,2043,FRANCE,69.0,3,42.43
1822,2019-01-03,1810,1763,FRANCE,28.0,18,83.64
1823,2019-01-03,2021,1014,FRANCE,95.0,28,236.53
1824,2019-01-03,1980,1928,FRANCE,29.0,7,39.92
1825,2019-01-03,1662,1618,FRANCE,66.0,27,128.59
1826,2019-01-03,1897,1847,FRANCE,69.0,4,91.79
1827,2019-01-03,1661,1617,FRANCE,77.0,7,41.94
1828,2019-01-03,1945,1893,FRANCE,26.0,12,179.6
1829,2019-01-03,1832,1785,FRANCE,73.0,13,88.03
1830,2019-01-03,2151,2095,FRANCE,95.0,19,80.11
1831,2019-01-03,1666,1622,FRANCE,73.0,10,53.42
1832,2019-01-03,2113,2058,FRANCE,54.0,4,24.83
1833,2019-01-03,1656,1612,FRANCE,13.0,4,52.790000000000006
1834,2019-01-03,2144,2088,FRANCE,38.0,11,103.68
1835,2019-01-03,2176,2119,FRANCE,13.0,16,88.77000000000001
1836,2019-01-03,2302,2243,FRANCE,78.0,22,155.78
1837,2019-01-03,1677,1632,FRANCE,73.0,45,210.8
1838,2019-01-03,1528,1484,FRANCE,76.0,6,49.39
1839,2019-01-03,1964,1912,FRANCE,74.0,8,41.36
1840,2019-01-03,2090,2035,FRANCE,34.0,8,55.09
1841,2019-01-03,1895,1846,FRANCE,38.0,6,27.52
1842,2019-01-03,1549,1505,FRANCE,67.0,37,125.39
1843,2019-01-03,1887,1838,FRANCE,33.0,6,100.47
1844,2019-01-03,1625,1581,FRANCE,2.0,31,219.0
1845,2019-01-03,2257,2200,FRANCE,27.0,15,87.57999999999998
1846,2019-01-03,1853,1805,FRANCE,13.0,10,148.68
1847,2019-01-03,1792,1745,FRANCE,44.0,3,4.7
1848,2019-01-03,1822,1775,FRANCE,93.0,4,20.15
1849,2019-01-03,2078,2023,FRANCE,38.0,14,42.54
1850,2019-01-03,2259,2202,FRANCE,31.0,8,47.3
1851,2019-01-03,1795,1748,FRANCE,38.0,6,12.12
1852,2019-01-03,1609,1565,FRANCE,89.0,2,25.93
1853,2019-01-03,2323,2262,FRANCE,75.0,8,50.650000000000006
1854,2019-01-03,2038,1983,FRANCE,46.0,20,92.26
1855,2019-01-03,1730,1684,FRANCE,59.0,14,55.45
1856,2019-01-03,2333,2272,FRANCE,77.0,39,148.36
1857,2019-01-03,2145,2089,FRANCE,81.0,1,17.46
1858,2019-01-03,1851,1803,FRANCE,44.0,15,90.68999999999998
1859,2019-01-03,2278,2219,FRANCE,67.0,30,86.06
