index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
7461,2019-01-10,8406,8078,FRANCE,13.0,20,30.85
7462,2019-01-10,8402,8074,FRANCE,83.0,4,38.68
7463,2019-01-10,7793,7498,FRANCE,34.0,5,20.98
7464,2019-01-10,8249,7930,FRANCE,23.0,12,94.7
7465,2019-01-10,7889,7589,FRANCE,73.0,25,128.52
7466,2019-01-10,8241,7922,FRANCE,31.0,4,27.28
7467,2019-01-10,8403,8075,FRANCE,93.0,1,49.7
7468,2019-01-10,8140,7827,FRANCE,39.0,11,108.03
7469,2019-01-10,8336,8010,FRANCE,92.0,8,76.76
7470,2019-01-10,8120,7808,FRANCE,18.0,2,37.4
7471,2019-01-10,8052,7743,FRANCE,33.0,20,64.7
7472,2019-01-10,7773,7478,FRANCE,77.0,10,27.17
7473,2019-01-10,8305,7981,FRANCE,69.0,10,45.620000000000005
7474,2019-01-10,8633,8268,FRANCE,2.0,8,207.83
7475,2019-01-10,8518,8185,FRANCE,77.0,5,35.11
7476,2019-01-10,8547,8212,FRANCE,22.0,13,42.71
7477,2019-01-10,7796,7501,FRANCE,30.0,5,35.13
7478,2019-01-10,8097,7787,FRANCE,54.0,16,131.22
7479,2019-01-10,8002,7695,FRANCE,77.0,10,59.03
7480,2019-01-10,8202,7884,FRANCE,26.0,3,5.62
7481,2019-01-10,8259,7939,FRANCE,17.0,16,66.93
7482,2019-01-10,8048,7739,FRANCE,28.0,10,58.18
7483,2019-01-10,8432,8102,FRANCE,14.0,4,9.11
7484,2019-01-10,7941,7640,FRANCE,67.0,17,66.66000000000001
7485,2019-01-10,8615,8271,FRANCE,77.0,13,46.22
7486,2019-01-10,7947,7645,FRANCE,77.0,16,62.41
7487,2019-01-10,8538,8203,FRANCE,13.0,16,67.17
7488,2019-01-10,8428,8098,FRANCE,47.0,16,78.49000000000001
7489,2019-01-10,7931,7631,FRANCE,43.0,14,52.28
7490,2019-01-10,8325,7999,FRANCE,9.0,16,66.56
7491,2019-01-10,8151,7837,FRANCE,34.0,1,23.59
7492,2019-01-10,8383,8056,FRANCE,69.0,2,18.09
7493,2019-01-10,8637,8290,FRANCE,69.0,6,64.91
7494,2019-01-10,8315,7989,FRANCE,74.0,13,99.93
7495,2019-01-10,8163,7848,FRANCE,92.0,25,135.24
7496,2019-01-10,8285,7963,FRANCE,26.0,7,32.7
7497,2019-01-10,7741,7446,FRANCE,35.0,2,19.04
7498,2019-01-10,8137,4796,FRANCE,87.0,12,90.93999999999998
7499,2019-01-10,8299,7975,FRANCE,17.0,16,94.17
7500,2019-01-10,8289,7967,FRANCE,13.0,6,58.36000000000001
7501,2019-01-10,7961,7657,FRANCE,69.0,13,101.3
7502,2019-01-10,8477,8146,FRANCE,59.0,2,75.72
7503,2019-01-10,8030,7722,FRANCE,91.0,12,141.1
7504,2019-01-10,7869,7571,FRANCE,62.0,4,59.41
7505,2019-01-10,8135,7823,FRANCE,87.0,1,22.65
7506,2019-01-10,7728,7434,FRANCE,93.0,17,98.28
7507,2019-01-10,8578,8240,FRANCE,91.0,16,49.5
7508,2019-01-10,7860,7562,FRANCE,34.0,20,73.26
7509,2019-01-10,8559,8223,FRANCE,75.0,8,35.480000000000004
7510,2019-01-10,8459,8129,FRANCE,94.0,11,114.34
7511,2019-01-10,8039,7731,FRANCE,9.0,10,51.54
7512,2019-01-10,8177,7861,FRANCE,24.0,4,39.59
7513,2019-01-10,8533,8198,FRANCE,83.0,9,49.46
7514,2019-01-10,8545,8210,FRANCE,83.0,1,49.6
7515,2019-01-10,7733,7439,FRANCE,69.0,20,34.809999999999995
7516,2019-01-10,8589,8249,FRANCE,68.0,1,72.25
7517,2019-01-10,8571,8233,FRANCE,20.0,13,141.31
7518,2019-01-10,8625,8281,FRANCE,63.0,1,22.65
7519,2019-01-10,8205,7887,FRANCE,92.0,9,35.43
7520,2019-01-10,8142,3481,FRANCE,17.0,1,1.76
7521,2019-01-10,8034,7726,FRANCE,24.0,5,54.07999999999999
7522,2019-01-10,8501,2754,FRANCE,77.0,3,49.44
7523,2019-01-10,8108,7797,FRANCE,69.0,3,46.32
7524,2019-01-10,8172,7856,FRANCE,11.0,11,36.72
7525,2019-01-10,7980,7674,FRANCE,92.0,8,79.02000000000001
7526,2019-01-10,8505,8172,FRANCE,78.0,7,41.0
7527,2019-01-10,8251,7840,FRANCE,93.0,4,57.64
7528,2019-01-10,7966,7662,FRANCE,13.0,14,60.92
7529,2019-01-10,7868,7570,FRANCE,33.0,8,54.46
7530,2019-01-10,8266,7945,FRANCE,93.0,47,103.47
7531,2019-01-10,8059,7749,FRANCE,31.0,6,55.43
7532,2019-01-10,7797,7502,FRANCE,54.0,14,100.94
7533,2019-01-10,8528,8193,FRANCE,31.0,16,129.53
7534,2019-01-10,8221,7902,FRANCE,54.0,12,66.95000000000002
7535,2019-01-10,7710,7416,FRANCE,29.0,9,87.49
7536,2019-01-10,7901,7601,FRANCE,40.0,11,81.28
7537,2019-01-10,8448,8118,FRANCE,69.0,20,76.69
7538,2019-01-10,8374,8047,FRANCE,76.0,10,66.24000000000001
7539,2019-01-10,8286,7964,FRANCE,31.0,2,55.72
7540,2019-01-10,8341,8015,FRANCE,33.0,16,63.98
7541,2019-01-10,8447,8117,FRANCE,92.0,4,25.24
7542,2019-01-10,8617,8273,FRANCE,93.0,20,116.28
7543,2019-01-10,7893,7593,FRANCE,35.0,24,122.65
7544,2019-01-10,8317,7991,FRANCE,34.0,9,49.06
7545,2019-01-10,8375,8048,FRANCE,81.0,6,54.21000000000001
7546,2019-01-10,8184,7867,FRANCE,73.0,8,43.19
7547,2019-01-10,7711,7417,FRANCE,34.0,14,57.4
7548,2019-01-10,8572,8234,FRANCE,83.0,9,49.900000000000006
7549,2019-01-10,8576,8238,FRANCE,60.0,5,29.71
7550,2019-01-10,8197,7879,FRANCE,14.0,5,38.0
7551,2019-01-10,8189,7871,FRANCE,83.0,20,38.11
7552,2019-01-10,8051,7742,FRANCE,6.0,13,77.11
7553,2019-01-10,8037,7729,FRANCE,14.0,9,94.7
7554,2019-01-10,8101,7791,FRANCE,63.0,3,14.080000000000002
7555,2019-01-10,8073,7763,FRANCE,73.0,6,66.95
7556,2019-01-10,8334,8008,FRANCE,84.0,37,127.18
7557,2019-01-10,8575,8237,FRANCE,38.0,13,97.29000000000002
7558,2019-01-10,7835,7538,FRANCE,54.0,13,61.120000000000005
7559,2019-01-10,8577,8239,FRANCE,59.0,24,63.10000000000001
7560,2019-01-10,8185,7868,FRANCE,62.0,1,37.91
7561,2019-01-10,8168,6799,FRANCE,88.0,2,47.88
7562,2019-01-10,8380,8053,FRANCE,67.0,7,33.37
7563,2019-01-10,8157,7843,FRANCE,92.0,11,90.13
7564,2019-01-10,7870,7572,FRANCE,44.0,2,26.11
7565,2019-01-10,8209,7891,FRANCE,33.0,3,3.48
7566,2019-01-10,7831,7534,FRANCE,1.0,24,95.91
7567,2019-01-10,8029,7721,FRANCE,34.0,17,42.28
7568,2019-01-10,7788,7493,FRANCE,37.0,12,70.94
7569,2019-01-10,8246,7927,FRANCE,67.0,6,66.88
7570,2019-01-10,8145,7831,FRANCE,78.0,8,47.260000000000005
7571,2019-01-10,8319,7993,FRANCE,59.0,48,159.43
7572,2019-01-10,8056,7747,FRANCE,92.0,6,83.13
7573,2019-01-10,8100,7790,FRANCE,64.0,12,82.22999999999999
7574,2019-01-10,7781,7486,FRANCE,7.0,8,38.98
7575,2019-01-10,8431,8101,FRANCE,68.0,16,70.68
7576,2019-01-10,8306,7982,FRANCE,57.0,16,62.65999999999999
7577,2019-01-10,7882,7584,FRANCE,94.0,9,63.31
7578,2019-01-10,8295,7972,FRANCE,13.0,1,27.82
7579,2019-01-10,8626,8282,FRANCE,75.0,20,61.14
7580,2019-01-10,8389,8062,FRANCE,34.0,9,36.81
7581,2019-01-10,8426,8096,FRANCE,68.0,8,30.8
7582,2019-01-10,8407,8079,FRANCE,6.0,1,63.33
7583,2019-01-10,8196,7878,FRANCE,,2,31.91
7584,2019-01-10,8069,7759,FRANCE,44.0,2,99.04
7585,2019-01-10,8378,8051,FRANCE,34.0,1,10.57
7586,2019-01-10,8227,7908,FRANCE,45.0,4,37.3
7587,2019-01-10,8635,3584,FRANCE,78.0,13,54.44
7588,2019-01-10,7840,7543,FRANCE,75.0,6,40.22
7589,2019-01-10,8065,7755,FRANCE,59.0,4,39.0
7590,2019-01-10,8304,7980,FRANCE,93.0,13,63.48
7591,2019-01-10,8191,7873,FRANCE,35.0,6,37.27
7592,2019-01-10,8335,8009,FRANCE,69.0,3,45.03
7593,2019-01-10,8584,8244,FRANCE,77.0,15,53.84000000000001
7594,2019-01-10,8198,7880,FRANCE,62.0,11,35.129999999999995
7595,2019-01-10,8343,8017,FRANCE,59.0,13,56.02
7596,2019-01-10,8154,7840,FRANCE,93.0,3,48.760000000000005
7597,2019-01-10,7787,7492,FRANCE,61.0,3,27.54
7598,2019-01-10,8351,8024,FRANCE,13.0,5,43.650000000000006
7599,2019-01-10,7904,7604,FRANCE,84.0,11,97.42
7600,2019-01-10,7914,7614,FRANCE,24.0,10,39.81
7601,2019-01-10,8470,8139,FRANCE,19.0,20,79.36000000000001
7602,2019-01-10,8494,8163,FRANCE,34.0,1,133.0
7603,2019-01-10,8581,8154,FRANCE,95.0,11,61.400000000000006
7604,2019-01-10,8109,7798,FRANCE,6.0,3,68.38
7605,2019-01-10,7856,7558,FRANCE,13.0,4,55.57
7606,2019-01-10,7722,7428,FRANCE,44.0,7,13.38
7607,2019-01-10,8623,8279,FRANCE,38.0,5,13.09
7608,2019-01-10,7730,7436,FRANCE,53.0,14,79.32000000000001
7609,2019-01-10,7963,7659,FRANCE,69.0,2,106.01
7610,2019-01-10,8253,7933,FRANCE,38.0,8,74.96000000000001
7611,2019-01-10,7794,7499,FRANCE,38.0,24,140.92
7612,2019-01-10,8463,8132,FRANCE,77.0,2,12.71
7613,2019-01-10,7982,7676,FRANCE,74.0,17,65.86
7614,2019-01-10,7900,7600,FRANCE,94.0,20,67.91000000000001
7615,2019-01-10,7854,7556,FRANCE,73.0,5,62.22
7616,2019-01-10,8098,7788,FRANCE,13.0,17,74.89
7617,2019-01-10,8201,7883,FRANCE,93.0,13,80.95
7618,2019-01-10,8423,8093,FRANCE,17.0,7,73.00999999999999
7619,2019-01-10,8287,7965,FRANCE,31.0,24,118.93
7620,2019-01-10,8515,8182,FRANCE,83.0,4,37.95
7621,2019-01-10,8136,7824,FRANCE,78.0,22,76.63
7622,2019-01-10,8081,7771,FRANCE,16.0,5,54.58
7623,2019-01-10,7908,7608,FRANCE,38.0,20,132.94
7624,2019-01-10,8452,8122,FRANCE,34.0,11,75.86
7625,2019-01-10,8364,8037,FRANCE,74.0,24,84.75999999999999
7626,2019-01-10,8308,7984,FRANCE,14.0,3,83.80000000000001
7627,2019-01-10,8297,7973,FRANCE,94.0,6,117.51
7628,2019-01-10,7981,7675,FRANCE,20.0,6,57.45
7629,2019-01-10,8421,8091,FRANCE,91.0,7,40.67
7630,2019-01-10,7964,7660,FRANCE,11.0,10,37.98
7631,2019-01-10,8490,8159,FRANCE,87.0,9,60.36
7632,2019-01-10,8453,8123,FRANCE,39.0,3,10.84
7633,2019-01-10,8116,7804,FRANCE,94.0,15,38.31
7634,2019-01-10,8376,8049,FRANCE,30.0,8,47.1
7635,2019-01-10,8329,8003,FRANCE,59.0,17,96.82
7636,2019-01-10,8011,7703,FRANCE,63.0,11,45.42
7637,2019-01-10,7777,7482,FRANCE,59.0,8,21.61
7638,2019-01-10,8174,7858,FRANCE,33.0,2,41.56
7639,2019-01-10,8175,7859,FRANCE,91.0,4,35.35
7640,2019-01-10,8132,7820,FRANCE,31.0,12,43.81
7641,2019-01-10,8352,8025,FRANCE,74.0,2,43.93
7642,2019-01-10,8580,8242,FRANCE,75.0,4,125.39
7643,2019-01-10,7865,7567,FRANCE,92.0,10,45.11
7644,2019-01-10,7813,7518,FRANCE,13.0,12,73.44
7645,2019-01-10,7975,7669,FRANCE,13.0,6,11.54
7646,2019-01-10,7725,7431,FRANCE,75.0,6,37.08
7647,2019-01-10,7959,7655,FRANCE,94.0,3,16.13
7648,2019-01-10,7988,7682,FRANCE,59.0,10,111.42
7649,2019-01-10,8044,7736,FRANCE,37.0,7,100.34
7650,2019-01-10,8250,7931,FRANCE,24.0,5,67.7
7651,2019-01-10,8543,8208,FRANCE,75.0,1,17.03
7652,2019-01-10,8439,8109,FRANCE,6.0,12,58.49000000000001
7653,2019-01-10,8473,8142,FRANCE,38.0,12,93.63
7654,2019-01-10,8413,8084,FRANCE,92.0,12,83.12
7655,2019-01-10,7715,7421,FRANCE,92.0,24,76.28
7656,2019-01-10,8199,7881,FRANCE,13.0,9,58.3
7657,2019-01-10,8553,8217,FRANCE,1.0,5,49.29
7658,2019-01-10,8228,7909,FRANCE,64.0,24,109.09
7659,2019-01-10,8194,7876,FRANCE,11.0,13,87.37
7660,2019-01-10,8281,7959,FRANCE,21.0,19,103.55
7661,2019-01-10,8119,7807,FRANCE,41.0,24,73.67
7662,2019-01-10,7853,7555,FRANCE,66.0,3,14.82
7663,2019-01-10,7960,7656,FRANCE,59.0,11,33.55
7664,2019-01-10,8240,7921,FRANCE,42.0,8,34.63
7665,2019-01-10,8261,7941,FRANCE,31.0,24,64.82
7666,2019-01-10,8316,7990,FRANCE,13.0,4,67.98
7667,2019-01-10,8529,8194,FRANCE,92.0,24,72.49
7668,2019-01-10,8009,7702,FRANCE,75.0,7,61.09
7669,2019-01-10,8433,8103,FRANCE,75.0,4,17.79
7670,2019-01-10,7872,7574,FRANCE,29.0,6,125.59
7671,2019-01-10,8203,7885,FRANCE,92.0,6,29.53
7672,2019-01-10,8502,8169,FRANCE,54.0,16,98.62
7673,2019-01-10,7767,7472,FRANCE,74.0,5,68.44
7674,2019-01-10,8164,7849,FRANCE,38.0,8,112.67
7675,2019-01-10,8504,8171,FRANCE,92.0,41,150.95
7676,2019-01-10,7847,7550,FRANCE,75.0,15,80.7
7677,2019-01-10,8284,7962,FRANCE,71.0,19,36.17
7678,2019-01-10,8328,8002,FRANCE,34.0,1,3.49
7679,2019-01-10,7836,7539,FRANCE,76.0,9,70.08
7680,2019-01-10,8017,7709,FRANCE,76.0,14,41.83
7681,2019-01-10,8107,7796,FRANCE,67.0,1,19.75
7682,2019-01-10,7758,7463,FRANCE,75.0,11,84.07000000000001
7683,2019-01-10,7814,7519,FRANCE,69.0,11,44.47
7684,2019-01-10,8462,8131,FRANCE,78.0,9,87.24
7685,2019-01-10,8104,7085,FRANCE,64.0,8,34.47
7686,2019-01-10,7736,7442,FRANCE,31.0,12,119.73999999999998
7687,2019-01-10,8404,8076,FRANCE,83.0,1,19.75
7688,2019-01-10,8401,8073,FRANCE,92.0,9,77.11
7689,2019-01-10,7713,7419,FRANCE,74.0,4,24.07
7690,2019-01-10,7897,7597,FRANCE,80.0,1,63.32
7691,2019-01-10,8611,8267,FRANCE,31.0,19,116.91
7692,2019-01-10,8425,8095,FRANCE,59.0,17,74.89
7693,2019-01-10,7769,7474,FRANCE,13.0,19,67.08999999999999
7694,2019-01-10,8268,6391,FRANCE,64.0,17,65.19
7695,2019-01-10,7922,7622,FRANCE,91.0,24,114.78
7696,2019-01-10,8076,7766,FRANCE,34.0,19,103.22
7697,2019-01-10,7948,7637,FRANCE,73.0,12,74.82
7698,2019-01-10,7810,7515,FRANCE,83.0,2,9.54
7699,2019-01-10,8256,7936,FRANCE,75.0,23,82.46
7700,2019-01-10,7909,7609,FRANCE,44.0,6,115.21
7701,2019-01-10,8312,3029,FRANCE,34.0,5,63.35
7702,2019-01-10,7849,7552,FRANCE,69.0,1,221.03
7703,2019-01-10,8508,8175,FRANCE,84.0,11,69.03
7704,2019-01-10,8557,8221,FRANCE,57.0,7,80.50999999999999
7705,2019-01-10,8173,7857,FRANCE,50.0,28,224.82
7706,2019-01-10,7785,7490,FRANCE,49.0,7,40.41
7707,2019-01-10,7830,7533,FRANCE,76.0,14,69.7
7708,2019-01-10,8012,7704,FRANCE,93.0,5,258.22
7709,2019-01-10,8171,7855,FRANCE,52.0,6,33.22
7710,2019-01-10,8084,7774,FRANCE,44.0,15,95.40999999999995
7711,2019-01-10,8349,126,FRANCE,92.0,8,19.42
7712,2019-01-10,7826,7529,FRANCE,67.0,10,59.63999999999999
7713,2019-01-10,8410,8082,FRANCE,93.0,4,8.08
7714,2019-01-10,8480,8149,FRANCE,93.0,33,158.48
7715,2019-01-10,8070,7760,FRANCE,13.0,3,55.68
7716,2019-01-10,8096,7786,FRANCE,89.0,10,38.55
7717,2019-01-10,8162,7847,FRANCE,10.0,23,89.02999999999999
7718,2019-01-10,8409,8081,FRANCE,66.0,19,110.24
7719,2019-01-10,8512,8179,FRANCE,33.0,12,71.39999999999999
7720,2019-01-10,8411,8083,FRANCE,13.0,39,325.94
7721,2019-01-10,8290,5236,FRANCE,75.0,1,157.54
7722,2019-01-10,8041,7733,FRANCE,93.0,33,91.74
7723,2019-01-10,7744,7449,FRANCE,19.0,1,7.09
7724,2019-01-10,8320,7994,FRANCE,38.0,4,27.78
7725,2019-01-10,7913,7613,FRANCE,23.0,4,48.04
7726,2019-01-10,8629,8285,FRANCE,66.0,15,89.02999999999999
7727,2019-01-10,7962,7658,FRANCE,74.0,9,50.58
7728,2019-01-10,8634,3080,FRANCE,25.0,3,18.21
7729,2019-01-10,8311,7987,FRANCE,81.0,8,62.25
7730,2019-01-10,8055,7746,FRANCE,19.0,12,163.32
7731,2019-01-10,7969,7665,FRANCE,49.0,6,22.17
7732,2019-01-10,8053,7744,FRANCE,67.0,2,3.83
7733,2019-01-10,8080,7770,FRANCE,72.0,6,38.62
7734,2019-01-10,7950,7647,FRANCE,14.0,32,102.53
7735,2019-01-10,7858,7560,FRANCE,28.0,1,3.36
7736,2019-01-10,8338,8012,FRANCE,69.0,4,10.1
7737,2019-01-10,8620,8276,FRANCE,57.0,11,71.78
7738,2019-01-10,7951,422,FRANCE,14.0,34,138.78
7739,2019-01-10,8396,8068,FRANCE,82.0,15,45.900000000000006
7740,2019-01-10,8644,8296,FRANCE,92.0,12,59.35
7741,2019-01-10,8639,8292,FRANCE,82.0,10,66.96000000000001
7742,2019-01-10,8067,7757,FRANCE,75.0,6,79.44
7743,2019-01-10,8469,8138,FRANCE,34.0,3,22.01
7744,2019-01-10,8236,7917,FRANCE,92.0,23,123.77
7745,2019-01-10,8345,8019,FRANCE,78.0,23,62.09
7746,2019-01-10,7867,7569,FRANCE,67.0,5,72.41000000000001
7747,2019-01-10,7716,7422,FRANCE,84.0,19,59.760000000000005
7748,2019-01-10,7842,7545,FRANCE,69.0,19,60.85999999999999
7749,2019-01-10,7910,7610,FRANCE,92.0,32,95.75
7750,2019-01-10,8129,7817,FRANCE,69.0,13,71.85
7751,2019-01-10,8301,7977,FRANCE,91.0,3,18.36
7752,2019-01-10,8519,4845,FRANCE,36.0,24,69.63
7753,2019-01-10,8046,7737,FRANCE,21.0,10,101.45
7754,2019-01-10,8170,7854,FRANCE,44.0,8,59.03
7755,2019-01-10,7753,7458,FRANCE,6.0,17,51.28
7756,2019-01-10,8598,8257,FRANCE,75.0,17,96.25
