index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
5594,2019-01-08,6261,6052,FRANCE,91.0,25,102.29
5595,2019-01-08,5922,5735,FRANCE,94.0,9,65.39
5596,2019-01-08,5905,5718,FRANCE,63.0,13,97.44
5597,2019-01-08,6439,6217,FRANCE,92.0,18,64.7
5598,2019-01-08,6433,6211,FRANCE,83.0,7,26.47
5599,2019-01-08,6485,6260,FRANCE,85.0,14,33.61
5600,2019-01-08,5886,5700,FRANCE,62.0,8,73.37
5601,2019-01-08,5844,5661,FRANCE,40.0,12,62.34
5602,2019-01-08,6323,6109,FRANCE,75.0,1,2.76
5603,2019-01-08,6079,5880,FRANCE,73.0,26,102.78000000000002
5604,2019-01-08,6237,6033,FRANCE,91.0,58,165.45999999999998
5605,2019-01-08,6027,5830,FRANCE,92.0,14,99.35
5606,2019-01-08,6152,5950,FRANCE,89.0,9,76.28
5607,2019-01-08,6390,6169,FRANCE,35.0,25,64.09
5608,2019-01-08,5984,5789,FRANCE,68.0,5,72.43
5609,2019-01-08,6311,6097,FRANCE,32.0,13,45.290000000000006
5610,2019-01-08,6305,6091,FRANCE,28.0,14,48.92
5611,2019-01-08,6466,6243,FRANCE,38.0,11,90.15
5612,2019-01-08,6405,6184,FRANCE,13.0,8,61.31
5613,2019-01-08,6041,5843,FRANCE,59.0,49,186.14
5614,2019-01-08,6022,5825,FRANCE,83.0,7,44.47
5615,2019-01-08,5847,5664,FRANCE,33.0,12,39.02
5616,2019-01-08,6403,6182,FRANCE,77.0,11,100.93000000000002
5617,2019-01-08,6320,6106,FRANCE,69.0,3,76.9
5618,2019-01-08,6462,6239,FRANCE,83.0,18,87.18
5619,2019-01-08,5849,5666,FRANCE,2.0,13,105.71
5620,2019-01-08,6376,6157,FRANCE,35.0,4,39.60000000000001
5621,2019-01-08,5960,5768,FRANCE,14.0,18,76.67999999999999
5622,2019-01-08,6173,5971,FRANCE,6.0,9,75.32000000000001
5623,2019-01-08,6235,6031,FRANCE,19.0,11,60.61000000000001
5624,2019-01-08,6295,6082,FRANCE,67.0,20,116.65
5625,2019-01-08,6326,1519,FRANCE,35.0,1,35.73
5626,2019-01-08,6169,5967,FRANCE,47.0,12,81.02000000000001
5627,2019-01-08,6372,6153,FRANCE,31.0,13,66.57
5628,2019-01-08,6047,5849,FRANCE,33.0,4,15.01
5629,2019-01-08,5879,5693,FRANCE,6.0,6,28.24
5630,2019-01-08,6431,6209,FRANCE,56.0,13,80.30000000000001
5631,2019-01-08,5816,5604,FRANCE,69.0,11,74.44
5632,2019-01-08,6328,6113,FRANCE,78.0,5,48.08
5633,2019-01-08,6507,6281,FRANCE,6.0,16,86.36000000000001
5634,2019-01-08,5843,5660,FRANCE,74.0,25,62.8
5635,2019-01-08,6516,6290,FRANCE,94.0,17,64.49
5636,2019-01-08,6262,6053,FRANCE,17.0,7,26.93
5637,2019-01-08,5871,5687,FRANCE,94.0,9,58.05
5638,2019-01-08,6233,6029,FRANCE,59.0,36,173.59
5639,2019-01-08,6052,5854,FRANCE,61.0,2,7.57
5640,2019-01-08,6306,6092,FRANCE,56.0,11,70.83
5641,2019-01-08,6508,6282,FRANCE,94.0,4,80.78
5642,2019-01-08,6269,1295,FRANCE,92.0,9,71.28000000000002
5643,2019-01-08,6119,5918,FRANCE,52.0,20,51.42
5644,2019-01-08,6505,6280,FRANCE,62.0,11,36.41
5645,2019-01-08,6038,5840,FRANCE,95.0,7,37.31
5646,2019-01-08,6185,5771,FRANCE,33.0,2,12.28
5647,2019-01-08,6297,263,FRANCE,75.0,16,28.28
5648,2019-01-08,6231,6027,FRANCE,92.0,14,119.44
5649,2019-01-08,6436,6214,FRANCE,33.0,20,64.75
5650,2019-01-08,6201,5997,FRANCE,52.0,11,69.66
5651,2019-01-08,6511,6285,FRANCE,9.0,9,60.21000000000001
5652,2019-01-08,6068,747,FRANCE,55.0,8,81.0
5653,2019-01-08,6243,6038,FRANCE,91.0,13,67.67
5654,2019-01-08,6010,5814,FRANCE,69.0,6,74.05
5655,2019-01-08,6315,6101,FRANCE,72.0,44,139.31
5656,2019-01-08,5991,5796,FRANCE,75.0,2,15.4
5657,2019-01-08,6204,6000,FRANCE,78.0,7,44.58
5658,2019-01-08,6007,5811,FRANCE,92.0,46,137.8
5659,2019-01-08,6106,5906,FRANCE,13.0,7,35.72
5660,2019-01-08,6021,5824,FRANCE,38.0,9,115.91
5661,2019-01-08,6189,5986,FRANCE,75.0,17,84.18
5662,2019-01-08,6208,6004,FRANCE,77.0,35,189.24
5663,2019-01-08,5872,5688,FRANCE,13.0,10,46.41
5664,2019-01-08,6071,5872,FRANCE,94.0,5,23.14
5665,2019-01-08,5958,5766,FRANCE,22.0,6,66.72
5666,2019-01-08,6210,6006,FRANCE,57.0,25,128.7
5667,2019-01-08,6030,5832,FRANCE,14.0,6,41.16
5668,2019-01-08,5996,5800,FRANCE,34.0,8,78.36
5669,2019-01-08,6155,5953,FRANCE,31.0,12,49.73
5670,2019-01-08,5833,5650,FRANCE,92.0,8,79.67
5671,2019-01-08,6445,5827,FRANCE,13.0,39,155.49000000000004
5672,2019-01-08,6398,6177,FRANCE,7.0,8,75.89999999999999
5673,2019-01-08,5840,5657,FRANCE,83.0,11,69.05999999999999
5674,2019-01-08,6073,5874,FRANCE,38.0,6,43.54
5675,2019-01-08,5856,5672,FRANCE,75.0,11,39.84
5676,2019-01-08,5910,5723,FRANCE,25.0,11,71.71000000000001
5677,2019-01-08,5819,5636,FRANCE,74.0,25,76.13
5678,2019-01-08,5857,5673,FRANCE,42.0,4,74.55
5679,2019-01-08,6220,6016,FRANCE,39.0,8,62.09
5680,2019-01-08,6090,5891,FRANCE,37.0,13,44.78
5681,2019-01-08,6471,6248,FRANCE,13.0,6,78.05
5682,2019-01-08,6338,6088,FRANCE,56.0,20,67.78
5683,2019-01-08,5810,5628,FRANCE,57.0,11,63.190000000000005
5684,2019-01-08,5945,5753,FRANCE,37.0,11,70.44999999999999
5685,2019-01-08,6498,6273,FRANCE,84.0,16,72.07
5686,2019-01-08,6293,1549,FRANCE,33.0,1,64.81
5687,2019-01-08,6392,6171,FRANCE,93.0,29,82.16999999999999
5688,2019-01-08,6345,6127,FRANCE,26.0,12,33.21
5689,2019-01-08,5992,5797,FRANCE,69.0,14,67.25
5690,2019-01-08,6349,6131,FRANCE,6.0,6,24.87
5691,2019-01-08,5853,5669,FRANCE,68.0,2,44.98
5692,2019-01-08,5875,322,FRANCE,33.0,7,65.7
5693,2019-01-08,6437,6215,FRANCE,27.0,5,99.08
5694,2019-01-08,6076,5877,FRANCE,93.0,39,98.48
5695,2019-01-08,6365,6146,FRANCE,31.0,1,8.2
5696,2019-01-08,6029,5830,FRANCE,92.0,14,91.4
5697,2019-01-08,6361,6142,FRANCE,75.0,3,20.19
5698,2019-01-08,6135,5933,FRANCE,38.0,4,64.23
5699,2019-01-08,6247,6040,FRANCE,17.0,9,67.59
5700,2019-01-08,6273,6062,FRANCE,1.0,5,27.65
5701,2019-01-08,5915,5728,FRANCE,62.0,40,139.39
5702,2019-01-08,6176,5974,FRANCE,88.0,12,68.44
5703,2019-01-08,6025,5828,FRANCE,78.0,14,54.81
5704,2019-01-08,6246,6039,FRANCE,92.0,1,9.42
5705,2019-01-08,6104,5904,FRANCE,76.0,12,98.36
5706,2019-01-08,6158,5956,FRANCE,13.0,13,70.63
5707,2019-01-08,6407,6185,FRANCE,49.0,15,37.74000000000001
5708,2019-01-08,5821,5638,FRANCE,79.0,8,41.43
5709,2019-01-08,6400,6179,FRANCE,75.0,3,20.11
5710,2019-01-08,5921,5734,FRANCE,74.0,3,77.21
5711,2019-01-08,6492,6267,FRANCE,1.0,20,79.26
5712,2019-01-08,6141,5939,FRANCE,15.0,16,83.26
5713,2019-01-08,6123,5922,FRANCE,59.0,13,62.33
5714,2019-01-08,6504,6279,FRANCE,95.0,5,24.020000000000003
5715,2019-01-08,6024,5827,FRANCE,13.0,36,180.46
5716,2019-01-08,6121,5920,FRANCE,54.0,4,9.69
5717,2019-01-08,6003,5807,FRANCE,38.0,6,70.23
5718,2019-01-08,6180,5978,FRANCE,34.0,39,80.78
5719,2019-01-08,6127,5926,FRANCE,12.0,11,66.11
5720,2019-01-08,5923,5736,FRANCE,19.0,20,150.01
5721,2019-01-08,6341,962,FRANCE,83.0,70,133.57999999999998
5722,2019-01-08,6174,5972,FRANCE,59.0,20,67.93
5723,2019-01-08,6383,6164,FRANCE,25.0,7,66.91
5724,2019-01-08,5954,5762,FRANCE,60.0,6,64.16
5725,2019-01-08,6009,5813,FRANCE,93.0,29,76.95
5726,2019-01-08,5979,5784,FRANCE,63.0,16,77.08999999999999
5727,2019-01-08,6378,6159,FRANCE,83.0,4,62.86
5728,2019-01-08,6000,5804,FRANCE,34.0,1,15.72
5729,2019-01-08,5924,5737,FRANCE,25.0,1,31.67
5730,2019-01-08,6318,6104,FRANCE,44.0,24,69.52
5731,2019-01-08,5964,5771,FRANCE,33.0,1,5.55
5732,2019-01-08,6259,6050,FRANCE,91.0,17,57.88999999999999
5733,2019-01-08,5995,5799,FRANCE,83.0,54,251.23
5734,2019-01-08,5841,5658,FRANCE,95.0,18,70.21
5735,2019-01-08,5852,5668,FRANCE,51.0,12,90.59
5736,2019-01-08,5850,2519,FRANCE,56.0,20,84.55
5737,2019-01-08,6033,5835,FRANCE,49.0,3,128.04
5738,2019-01-08,6520,6294,FRANCE,88.0,10,38.96
5739,2019-01-08,6053,5855,FRANCE,74.0,16,138.46
5740,2019-01-08,6124,5923,FRANCE,43.0,39,197.96
5741,2019-01-08,6310,6096,FRANCE,26.0,6,24.04
5742,2019-01-08,6414,6192,FRANCE,37.0,3,23.89
5743,2019-01-08,6501,6276,FRANCE,3.0,12,64.53999999999999
5744,2019-01-08,6274,6063,FRANCE,34.0,20,60.47
5745,2019-01-08,6234,6030,FRANCE,91.0,9,29.62
5746,2019-01-08,5947,5755,FRANCE,78.0,20,70.67999999999999
5747,2019-01-08,5935,5682,FRANCE,93.0,6,133.6
5748,2019-01-08,6218,6014,FRANCE,91.0,7,71.17
5749,2019-01-08,5814,5632,FRANCE,34.0,13,132.55
5750,2019-01-08,6316,6102,FRANCE,86.0,14,63.81999999999999
5751,2019-01-08,5916,5729,FRANCE,12.0,2,14.1
5752,2019-01-08,6186,5983,FRANCE,72.0,3,94.5
5753,2019-01-08,6296,6083,FRANCE,34.0,5,19.83
5754,2019-01-08,6001,5805,FRANCE,6.0,4,31.81
5755,2019-01-08,6192,5989,FRANCE,34.0,6,44.64
5756,2019-01-08,6502,6277,FRANCE,29.0,10,33.28999999999999
5757,2019-01-08,5889,5703,FRANCE,74.0,1,58.06
5758,2019-01-08,5961,5769,FRANCE,4.0,9,49.650000000000006
5759,2019-01-08,6089,5890,FRANCE,69.0,6,78.05
5760,2019-01-08,6353,6135,FRANCE,69.0,11,38.42
5761,2019-01-08,5939,5748,FRANCE,40.0,35,118.58
5762,2019-01-08,5835,5652,FRANCE,77.0,7,97.99
5763,2019-01-08,6370,6151,FRANCE,94.0,8,70.78
5764,2019-01-08,6284,6072,FRANCE,63.0,2,75.07000000000001
5765,2019-01-08,5887,5701,FRANCE,74.0,15,77.31
5766,2019-01-08,6043,5845,FRANCE,67.0,10,48.54
5767,2019-01-08,6085,5886,FRANCE,92.0,5,120.37
5768,2019-01-08,5837,5654,FRANCE,84.0,67,192.68
5769,2019-01-08,6242,6037,FRANCE,16.0,11,44.39
5770,2019-01-08,6509,6283,FRANCE,13.0,19,86.83
5771,2019-01-08,6480,6255,FRANCE,6.0,15,82.4
5772,2019-01-08,6144,5942,FRANCE,13.0,7,37.09
5773,2019-01-08,5848,5665,FRANCE,75.0,24,74.71000000000001
5774,2019-01-08,6015,5818,FRANCE,54.0,8,64.33
5775,2019-01-08,6248,6041,FRANCE,71.0,1,17.7
5776,2019-01-08,6447,6224,FRANCE,6.0,17,81.13
5777,2019-01-08,5891,5705,FRANCE,98.0,39,84.57
5778,2019-01-08,6286,6074,FRANCE,59.0,1,55.71
5779,2019-01-08,6303,6089,FRANCE,26.0,14,97.64
5780,2019-01-08,6190,5987,FRANCE,93.0,12,176.6
5781,2019-01-08,5965,5772,FRANCE,35.0,4,34.57
5782,2019-01-08,6251,6044,FRANCE,33.0,19,87.96
5783,2019-01-08,6506,519,FRANCE,34.0,19,64.66
5784,2019-01-08,6181,5979,FRANCE,34.0,9,65.73
5785,2019-01-08,6472,3537,FRANCE,74.0,22,103.51
5786,2019-01-08,6421,6199,FRANCE,75.0,5,13.31
5787,2019-01-08,6346,6128,FRANCE,93.0,37,127.28
5788,2019-01-08,6393,6172,FRANCE,94.0,24,75.95
5789,2019-01-08,6245,3427,FRANCE,69.0,12,149.53
5790,2019-01-08,6479,6254,FRANCE,39.0,11,69.65
5791,2019-01-08,5977,5782,FRANCE,75.0,8,127.58
5792,2019-01-08,6107,5907,FRANCE,75.0,5,36.86
5793,2019-01-08,5838,5655,FRANCE,36.0,19,83.71000000000001
5794,2019-01-08,5940,5682,FRANCE,93.0,9,154.74
5795,2019-01-08,6191,5988,FRANCE,77.0,2,53.2
5796,2019-01-08,6490,6265,FRANCE,29.0,14,95.82
5797,2019-01-08,6325,6111,FRANCE,73.0,17,66.8
5798,2019-01-08,5851,5667,FRANCE,74.0,1,15.46
5799,2019-01-08,6117,5916,FRANCE,75.0,17,75.05000000000001
5800,2019-01-08,6160,5958,FRANCE,91.0,15,51.45
5801,2019-01-08,5909,5722,FRANCE,34.0,12,56.88
5802,2019-01-08,6148,5946,FRANCE,91.0,13,153.12
5803,2019-01-08,6177,5975,FRANCE,72.0,7,76.89
5804,2019-01-08,6281,5340,FRANCE,93.0,30,691.21
5805,2019-01-08,5908,5721,FRANCE,83.0,11,88.71000000000001
5806,2019-01-08,6205,6001,FRANCE,95.0,12,112.17
5807,2019-01-08,6226,6022,FRANCE,50.0,6,36.49
5808,2019-01-08,5989,5794,FRANCE,57.0,10,94.82
5809,2019-01-08,6477,6252,FRANCE,91.0,24,96.8
5810,2019-01-08,6058,5860,FRANCE,93.0,12,74.36
5811,2019-01-08,6371,6152,FRANCE,73.0,24,90.16
5812,2019-01-08,6101,5901,FRANCE,77.0,11,97.88
5813,2019-01-08,6300,6086,FRANCE,76.0,17,121.53
5814,2019-01-08,6036,5838,FRANCE,82.0,38,161.37000000000003
5815,2019-01-08,6232,6028,FRANCE,73.0,5,21.43
5816,2019-01-08,6397,6176,FRANCE,77.0,22,90.38
5817,2019-01-08,6460,6237,FRANCE,73.0,17,163.34
5818,2019-01-08,6019,5822,FRANCE,91.0,6,78.05
5819,2019-01-08,6179,5977,FRANCE,34.0,8,101.85
5820,2019-01-08,6428,6206,FRANCE,63.0,16,65.91
5821,2019-01-08,6257,6048,FRANCE,95.0,15,130.63
5822,2019-01-08,6482,6257,FRANCE,92.0,41,155.48999999999998
5823,2019-01-08,6250,6043,FRANCE,92.0,24,91.8
5824,2019-01-08,6314,6100,FRANCE,31.0,20,83.0
5825,2019-01-08,6206,6002,FRANCE,44.0,48,113.11
5826,2019-01-08,6265,6056,FRANCE,93.0,7,37.96
5827,2019-01-08,5818,5635,FRANCE,57.0,24,113.82999999999998
5828,2019-01-08,5925,5705,FRANCE,98.0,39,84.57
5829,2019-01-08,6195,5992,FRANCE,34.0,9,146.47
5830,2019-01-08,6487,6262,FRANCE,74.0,5,22.59
5831,2019-01-08,5811,5629,FRANCE,77.0,11,88.97999999999999
5832,2019-01-08,6301,6087,FRANCE,59.0,6,11.67
5833,2019-01-08,6145,5943,FRANCE,83.0,2,13.72
5834,2019-01-08,5820,5637,FRANCE,63.0,12,102.59
5835,2019-01-08,5971,5777,FRANCE,94.0,12,62.53
5836,2019-01-08,6157,5955,FRANCE,17.0,19,84.01
5837,2019-01-08,5839,5656,FRANCE,75.0,10,36.92
5838,2019-01-08,6266,6057,FRANCE,91.0,17,68.17
5839,2019-01-08,6069,5870,FRANCE,94.0,4,45.27
5840,2019-01-08,6258,6049,FRANCE,75.0,13,97.72
5841,2019-01-08,5861,5677,FRANCE,75.0,11,64.03
5842,2019-01-08,6014,5817,FRANCE,74.0,24,89.25
5843,2019-01-08,6095,5895,FRANCE,44.0,7,65.21
5844,2019-01-08,6018,5821,FRANCE,29.0,6,77.49
5845,2019-01-08,6138,5936,FRANCE,69.0,7,61.0
5846,2019-01-08,6512,6286,FRANCE,56.0,8,83.44999999999999
5847,2019-01-08,6381,6162,FRANCE,69.0,1,18.02
5848,2019-01-08,6055,5857,FRANCE,33.0,33,101.23
5849,2019-01-08,6162,5960,FRANCE,54.0,6,87.49000000000001
5850,2019-01-08,6170,5968,FRANCE,44.0,4,16.95
5851,2019-01-08,6358,143,FRANCE,75.0,6,110.59
5852,2019-01-08,6163,5961,FRANCE,84.0,15,59.68999999999999
5853,2019-01-08,5970,5776,FRANCE,21.0,4,20.4
5854,2019-01-08,5919,5732,FRANCE,22.0,6,70.23
5855,2019-01-08,5917,5730,FRANCE,73.0,10,64.0
5856,2019-01-08,6080,5881,FRANCE,60.0,8,87.44
5857,2019-01-08,6146,5944,FRANCE,33.0,7,82.26
5858,2019-01-08,6118,5917,FRANCE,75.0,5,15.52
5859,2019-01-08,5836,5653,FRANCE,34.0,19,130.44
5860,2019-01-08,6340,6123,FRANCE,69.0,17,72.95
5861,2019-01-08,5911,5724,FRANCE,1.0,17,91.57
5862,2019-01-08,6308,6094,FRANCE,38.0,4,34.92
5863,2019-01-08,6086,5887,FRANCE,78.0,6,37.71
5864,2019-01-08,6322,6108,FRANCE,13.0,12,39.98
5865,2019-01-08,6102,5902,FRANCE,42.0,17,82.03000000000002
5866,2019-01-08,6028,5831,FRANCE,17.0,37,75.55
5867,2019-01-08,6453,6230,FRANCE,38.0,14,43.74
5868,2019-01-08,6449,6226,FRANCE,92.0,33,100.27
5869,2019-01-08,6057,5859,FRANCE,45.0,19,108.88
5870,2019-01-08,6386,6165,FRANCE,62.0,19,66.65
5871,2019-01-08,5894,5707,FRANCE,91.0,12,106.18
5872,2019-01-08,6172,5970,FRANCE,63.0,14,65.50999999999999
5873,2019-01-08,6448,6225,FRANCE,93.0,23,53.39
5874,2019-01-08,6184,5982,FRANCE,74.0,19,71.76
5875,2019-01-08,5953,5761,FRANCE,26.0,23,175.51000000000002
5876,2019-01-08,6061,5863,FRANCE,29.0,10,97.55
5877,2019-01-08,5997,5801,FRANCE,13.0,49,69.59
5878,2019-01-08,6222,6018,FRANCE,45.0,7,72.11999999999999
5879,2019-01-08,6271,6060,FRANCE,2.0,12,48.03999999999999
5880,2019-01-08,6343,6125,FRANCE,67.0,32,167.54
5881,2019-01-08,6037,5839,FRANCE,59.0,7,57.56
5882,2019-01-08,5941,5749,FRANCE,71.0,32,99.58
5883,2019-01-08,6355,6137,FRANCE,24.0,23,107.83
5884,2019-01-08,6164,5962,FRANCE,20.0,6,35.15
5885,2019-01-08,6150,5948,FRANCE,13.0,23,160.56
5886,2019-01-08,6244,3427,FRANCE,69.0,12,149.53
5887,2019-01-08,6465,6242,FRANCE,38.0,15,113.29
5888,2019-01-08,6252,6045,FRANCE,59.0,34,106.35
5889,2019-01-08,6309,6095,FRANCE,34.0,23,58.33
5890,2019-01-08,6099,5899,FRANCE,38.0,19,72.43
5891,2019-01-08,6182,5980,FRANCE,68.0,70,234.73
5892,2019-01-08,5943,5751,FRANCE,13.0,19,79.75000000000001
5893,2019-01-08,6270,6059,FRANCE,75.0,14,81.57000000000001
5894,2019-01-08,5828,5645,FRANCE,91.0,12,56.88
5895,2019-01-08,6412,6190,FRANCE,82.0,3,28.34
5896,2019-01-08,6467,6244,FRANCE,85.0,9,89.32
5897,2019-01-08,6161,5959,FRANCE,59.0,10,102.97
5898,2019-01-08,6110,5909,FRANCE,59.0,5,31.690000000000005
5899,2019-01-08,6120,5919,FRANCE,44.0,9,140.35
5900,2019-01-08,5884,5698,FRANCE,77.0,2,68.25
5901,2019-01-08,5834,5651,FRANCE,94.0,4,24.96
5902,2019-01-08,6459,6236,FRANCE,83.0,14,35.88
5903,2019-01-08,5869,5685,FRANCE,13.0,1,35.42
5904,2019-01-08,5980,5785,FRANCE,30.0,19,56.64999999999999
5905,2019-01-08,6103,5903,FRANCE,81.0,35,96.95
5906,2019-01-08,6422,6200,FRANCE,75.0,12,125.26
5907,2019-01-08,6321,6107,FRANCE,85.0,8,77.52000000000001
5908,2019-01-08,6279,6068,FRANCE,31.0,10,80.39999999999999
5909,2019-01-08,5976,5781,FRANCE,93.0,48,401.43
5910,2019-01-08,5929,5741,FRANCE,94.0,2,9.01
5911,2019-01-08,5897,5710,FRANCE,74.0,12,71.95
5912,2019-01-08,6207,6003,FRANCE,34.0,8,59.14
5913,2019-01-08,6344,6126,FRANCE,93.0,9,68.42999999999999
5914,2019-01-08,5907,5720,FRANCE,77.0,1,15.04
5915,2019-01-08,5885,5699,FRANCE,33.0,14,73.42
5916,2019-01-08,6108,5908,FRANCE,87.0,8,20.03
5917,2019-01-08,6369,6150,FRANCE,67.0,28,90.77
5918,2019-01-08,6461,6238,FRANCE,94.0,9,69.41
5919,2019-01-08,5963,5770,FRANCE,91.0,1,112.0
5920,2019-01-08,6056,5858,FRANCE,2.0,3,14.32
5921,2019-01-08,6114,5913,FRANCE,86.0,12,73.23
5922,2019-01-08,5999,5803,FRANCE,54.0,15,92.63
5923,2019-01-08,6388,6167,FRANCE,78.0,31,142.94
5924,2019-01-08,6199,5995,FRANCE,75.0,1,35.48
5925,2019-01-08,6521,6295,FRANCE,75.0,17,90.47
5926,2019-01-08,6416,6194,FRANCE,42.0,12,130.77
5927,2019-01-08,5846,5663,FRANCE,92.0,31,136.11999999999998
5928,2019-01-08,5983,5788,FRANCE,79.0,7,65.97999999999999
5929,2019-01-08,6282,6070,FRANCE,91.0,31,78.48
5930,2019-01-08,5867,5683,FRANCE,81.0,31,83.38
5931,2019-01-08,6048,5850,FRANCE,13.0,5,64.77
5932,2019-01-08,6514,6288,FRANCE,75.0,6,88.94
5933,2019-01-08,6364,6145,FRANCE,47.0,10,77.65
5934,2019-01-08,6097,5897,FRANCE,38.0,2,36.48
5935,2019-01-08,6267,6058,FRANCE,31.0,9,180.96
5936,2019-01-08,6142,5940,FRANCE,68.0,4,38.84
5937,2019-01-08,6070,5871,FRANCE,60.0,12,76.14
5938,2019-01-08,6105,5905,FRANCE,78.0,19,101.53
5939,2019-01-08,5866,5682,FRANCE,93.0,12,185.35
5940,2019-01-08,6429,6207,FRANCE,75.0,23,178.44
5941,2019-01-08,6065,5867,FRANCE,60.0,17,58.120000000000005
5942,2019-01-08,6224,6020,FRANCE,75.0,14,63.25
5943,2019-01-08,6374,6155,FRANCE,31.0,7,37.33
5944,2019-01-08,6298,6084,FRANCE,9.0,5,78.25999999999999
5945,2019-01-08,6215,6011,FRANCE,1.0,4,10.6
5946,2019-01-08,6350,6132,FRANCE,39.0,17,86.05000000000001
5947,2019-01-08,6402,6181,FRANCE,74.0,60,120.32
5948,2019-01-08,6059,5861,FRANCE,67.0,5,69.29
5949,2019-01-08,5913,5726,FRANCE,54.0,8,56.41
5950,2019-01-08,6292,6080,FRANCE,67.0,10,44.040000000000006
5951,2019-01-08,6084,5885,FRANCE,46.0,8,182.0
5952,2019-01-08,6060,5862,FRANCE,75.0,31,69.67
5953,2019-01-08,5952,5760,FRANCE,56.0,5,79.51
5954,2019-01-08,6092,5893,FRANCE,94.0,4,84.71000000000001
5955,2019-01-08,6474,6250,FRANCE,69.0,23,118.15
5956,2019-01-08,6098,5898,FRANCE,93.0,19,58.260000000000005
5957,2019-01-08,6291,6079,FRANCE,91.0,14,79.14
5958,2019-01-08,5956,5764,FRANCE,74.0,5,5.27
5959,2019-01-08,5826,5643,FRANCE,75.0,10,38.33
5960,2019-01-08,6188,5985,FRANCE,34.0,31,172.22
5961,2019-01-08,6391,6170,FRANCE,92.0,13,83.09
5962,2019-01-08,6495,6270,FRANCE,6.0,15,148.66
5963,2019-01-08,5883,5697,FRANCE,13.0,9,40.17
5964,2019-01-08,6347,6129,FRANCE,78.0,10,43.81
5965,2019-01-08,6379,6160,FRANCE,87.0,15,70.8
5966,2019-01-08,6478,6253,FRANCE,84.0,1,76.56
5967,2019-01-08,6166,5964,FRANCE,15.0,37,182.94
5968,2019-01-08,5993,5754,FRANCE,62.0,11,73.46000000000001
5969,2019-01-08,6005,5809,FRANCE,75.0,7,117.87
5970,2019-01-08,6387,6166,FRANCE,16.0,9,27.24
5971,2019-01-08,6011,5815,FRANCE,29.0,6,37.46
