index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
8987,2019-01-12,9708,9302,FRANCE,18.0,13,88.03999999999999
8988,2019-01-12,9464,9072,FRANCE,95.0,14,83.01
8989,2019-01-12,9480,9088,FRANCE,62.0,11,61.940000000000005
8990,2019-01-12,9811,9401,FRANCE,32.0,2,73.29
8991,2019-01-12,9968,9548,FRANCE,78.0,8,101.11
8992,2019-01-12,9915,9497,FRANCE,13.0,6,30.01
8993,2019-01-12,9934,9515,FRANCE,77.0,13,36.94
8994,2019-01-12,9719,9313,FRANCE,94.0,13,110.58
8995,2019-01-12,9624,9221,FRANCE,6.0,1,63.33
8996,2019-01-12,9772,9364,FRANCE,60.0,17,85.9
8997,2019-01-12,9609,3563,FRANCE,5.0,36,152.74
8998,2019-01-12,9482,9090,FRANCE,57.0,3,23.74
8999,2019-01-12,9524,9127,FRANCE,74.0,12,83.28
9000,2019-01-12,9734,9327,FRANCE,77.0,25,79.86
9001,2019-01-12,9682,9276,FRANCE,38.0,12,57.56
9002,2019-01-12,9810,2704,FRANCE,75.0,3,10.41
9003,2019-01-12,9602,9202,FRANCE,6.0,63,205.35
9004,2019-01-12,10058,9633,FRANCE,87.0,11,80.71
9005,2019-01-12,9726,9320,FRANCE,59.0,1,88.02
9006,2019-01-12,9581,9183,FRANCE,23.0,20,104.58
9007,2019-01-12,9649,9246,FRANCE,58.0,17,77.35999999999999
9008,2019-01-12,9984,9563,FRANCE,49.0,8,41.7
9009,2019-01-12,9842,9431,FRANCE,57.0,5,37.36
9010,2019-01-12,9756,9349,FRANCE,78.0,11,96.98
9011,2019-01-12,9618,9215,FRANCE,74.0,38,120.69
9012,2019-01-12,9858,9444,FRANCE,69.0,1,3.96
9013,2019-01-12,9949,9529,FRANCE,69.0,13,103.04999999999998
9014,2019-01-12,9944,9524,FRANCE,62.0,3,16.66
9015,2019-01-12,9823,9412,FRANCE,13.0,14,127.12
9016,2019-01-12,9881,9464,FRANCE,78.0,2,12.99
9017,2019-01-12,9579,9181,FRANCE,92.0,11,38.470000000000006
9018,2019-01-12,9668,9264,FRANCE,77.0,7,49.35999999999999
9019,2019-01-12,9903,9485,FRANCE,92.0,5,31.57
9020,2019-01-12,9532,9134,FRANCE,75.0,13,51.49
9021,2019-01-12,9503,4385,FRANCE,8.0,36,139.33
9022,2019-01-12,10056,9631,FRANCE,49.0,13,83.13000000000001
9023,2019-01-12,9965,9545,FRANCE,93.0,7,20.99
9024,2019-01-12,9573,9175,FRANCE,44.0,6,73.68
9025,2019-01-12,9816,9406,FRANCE,44.0,24,81.13
9026,2019-01-12,9380,8993,FRANCE,59.0,20,59.96
9027,2019-01-12,9976,9555,FRANCE,22.0,8,95.29
9028,2019-01-12,9569,9171,FRANCE,36.0,4,33.46
9029,2019-01-12,9731,9324,FRANCE,13.0,17,148.16000000000005
9030,2019-01-12,9725,9319,FRANCE,13.0,24,62.27
9031,2019-01-12,9663,7502,FRANCE,54.0,4,56.93
9032,2019-01-12,9792,9384,FRANCE,78.0,7,43.96
9033,2019-01-12,9379,8992,FRANCE,85.0,1,60.09
9034,2019-01-12,9444,9053,FRANCE,94.0,13,107.8
9035,2019-01-12,10010,9589,FRANCE,42.0,1,26.42
9036,2019-01-12,9859,9445,FRANCE,38.0,3,42.38
9037,2019-01-12,9669,9265,FRANCE,32.0,11,79.79
9038,2019-01-12,9368,8981,FRANCE,31.0,8,52.99999999999999
9039,2019-01-12,9461,9069,FRANCE,21.0,1,59.23
9040,2019-01-12,9704,9298,FRANCE,57.0,16,51.56
9041,2019-01-12,9518,9122,FRANCE,59.0,3,8.76
9042,2019-01-12,10028,9606,FRANCE,44.0,17,76.73
9043,2019-01-12,9880,9463,FRANCE,92.0,70,163.07999999999998
9044,2019-01-12,9813,9403,FRANCE,75.0,38,93.09
9045,2019-01-12,9598,9199,FRANCE,6.0,13,44.01
9046,2019-01-12,9710,9304,FRANCE,1.0,17,84.5
9047,2019-01-12,9412,9024,FRANCE,26.0,6,22.79
9048,2019-01-12,9954,9534,FRANCE,67.0,8,59.78
9049,2019-01-12,9459,9067,FRANCE,34.0,24,72.69
9050,2019-01-12,9876,9460,FRANCE,24.0,6,23.19
9051,2019-01-12,9987,9566,FRANCE,92.0,12,61.86
9052,2019-01-12,9979,9558,FRANCE,92.0,24,83.75
9053,2019-01-12,9950,9530,FRANCE,83.0,11,74.81
9054,2019-01-12,9623,9220,FRANCE,67.0,9,44.29
9055,2019-01-12,10031,9608,FRANCE,33.0,6,43.98
9056,2019-01-12,10007,9586,FRANCE,75.0,17,74.29
9057,2019-01-12,9808,9399,FRANCE,78.0,6,42.04
9058,2019-01-12,9650,9247,FRANCE,94.0,41,185.22
9059,2019-01-12,9502,9108,FRANCE,57.0,13,59.68
9060,2019-01-12,9568,9170,FRANCE,64.0,57,366.52
9061,2019-01-12,9840,9429,FRANCE,38.0,6,50.85
9062,2019-01-12,9777,9369,FRANCE,77.0,7,84.8
9063,2019-01-12,9862,9448,FRANCE,13.0,14,40.9
9064,2019-01-12,9955,9535,FRANCE,43.0,9,77.79
9065,2019-01-12,9919,9500,FRANCE,37.0,2,3.53
9066,2019-01-12,9558,9160,FRANCE,84.0,4,48.52
9067,2019-01-12,9910,9492,FRANCE,61.0,11,48.23
9068,2019-01-12,9883,9466,FRANCE,59.0,4,19.94
9069,2019-01-12,9358,8972,FRANCE,39.0,2,10.23
9070,2019-01-12,9520,9124,FRANCE,17.0,4,69.91
9071,2019-01-12,9559,9161,FRANCE,69.0,8,68.98
9072,2019-01-12,9451,9060,FRANCE,83.0,3,35.39
9073,2019-01-12,9505,8166,FRANCE,69.0,5,68.67
9074,2019-01-12,9948,9528,FRANCE,31.0,17,97.91
9075,2019-01-12,9820,9409,FRANCE,74.0,20,49.55
9076,2019-01-12,9695,9289,FRANCE,13.0,4,18.04
9077,2019-01-12,9442,9051,FRANCE,74.0,12,80.66000000000001
9078,2019-01-12,10018,9596,FRANCE,40.0,1,18.0
9079,2019-01-12,9803,9394,FRANCE,93.0,2,14.96
9080,2019-01-12,9737,9330,FRANCE,6.0,4,15.2
9081,2019-01-12,9567,9169,FRANCE,94.0,11,65.62
9082,2019-01-12,9751,9344,FRANCE,59.0,1,15.11
9083,2019-01-12,9988,9567,FRANCE,26.0,14,68.61000000000001
9084,2019-01-12,9541,9143,FRANCE,23.0,20,91.83
9085,2019-01-12,9920,9501,FRANCE,83.0,9,39.13
9086,2019-01-12,10005,9584,FRANCE,13.0,13,120.43
9087,2019-01-12,9393,9006,FRANCE,41.0,10,70.55
9088,2019-01-12,9402,9015,FRANCE,51.0,24,100.65999999999998
9089,2019-01-12,9711,9305,FRANCE,17.0,13,55.77
9090,2019-01-12,9911,9493,FRANCE,83.0,3,47.3
9091,2019-01-12,9847,9434,FRANCE,34.0,7,63.45
9092,2019-01-12,9728,9321,FRANCE,94.0,17,136.81
9093,2019-01-12,9356,8971,FRANCE,6.0,34,213.74
9094,2019-01-12,9453,9062,FRANCE,31.0,11,91.5
9095,2019-01-12,9477,9085,FRANCE,45.0,9,38.45
9096,2019-01-12,9470,9078,FRANCE,88.0,1,4.16
9097,2019-01-12,9637,9234,FRANCE,38.0,12,64.36
9098,2019-01-12,9426,9037,FRANCE,14.0,10,49.79
9099,2019-01-12,9759,9351,FRANCE,59.0,2,8.31
9100,2019-01-12,9658,9255,FRANCE,44.0,7,70.69999999999999
9101,2019-01-12,9899,9481,FRANCE,75.0,19,74.81
9102,2019-01-12,9448,9057,FRANCE,93.0,24,149.69
9103,2019-01-12,9391,9004,FRANCE,78.0,36,152.33999999999995
9104,2019-01-12,9463,9071,FRANCE,63.0,14,76.22
9105,2019-01-12,9786,9378,FRANCE,13.0,10,96.46
9106,2019-01-12,10001,9580,FRANCE,11.0,17,84.18
9107,2019-01-12,9868,9454,FRANCE,75.0,24,92.98
9108,2019-01-12,9985,9564,FRANCE,7.0,9,82.67
9109,2019-01-12,9363,8977,FRANCE,75.0,8,43.68000000000001
9110,2019-01-12,9424,9035,FRANCE,35.0,7,58.86
9111,2019-01-12,9428,9039,FRANCE,16.0,13,49.5
9112,2019-01-12,9511,9115,FRANCE,94.0,5,33.81
9113,2019-01-12,9478,9086,FRANCE,87.0,6,52.46
9114,2019-01-12,9967,9547,FRANCE,15.0,15,65.64
9115,2019-01-12,9469,9077,FRANCE,33.0,5,59.28
9116,2019-01-12,9433,9043,FRANCE,24.0,4,64.21
9117,2019-01-12,9912,9494,FRANCE,77.0,8,85.76
9118,2019-01-12,9852,9438,FRANCE,6.0,9,50.94
9119,2019-01-12,9969,9549,FRANCE,88.0,34,156.03
9120,2019-01-12,9884,9467,FRANCE,75.0,14,74.33000000000001
9121,2019-01-12,9423,9034,FRANCE,24.0,8,24.68
9122,2019-01-12,9632,9229,FRANCE,53.0,24,60.99
9123,2019-01-12,9753,9346,FRANCE,60.0,5,70.82
9124,2019-01-12,9395,9008,FRANCE,46.0,6,37.65
9125,2019-01-12,9882,9465,FRANCE,38.0,6,23.9
9126,2019-01-12,9898,9480,FRANCE,45.0,13,67.94
9127,2019-01-12,9616,9213,FRANCE,62.0,17,43.56999999999999
9128,2019-01-12,10038,9615,FRANCE,42.0,48,217.23
9129,2019-01-12,9782,9374,FRANCE,93.0,17,87.31
9130,2019-01-12,9790,9382,FRANCE,40.0,3,30.770000000000003
9131,2019-01-12,9452,9061,FRANCE,35.0,2,21.33
9132,2019-01-12,9545,9147,FRANCE,92.0,19,88.67
9133,2019-01-12,10036,9613,FRANCE,76.0,12,51.05999999999999
9134,2019-01-12,9718,9312,FRANCE,67.0,5,63.52
9135,2019-01-12,9614,9211,FRANCE,95.0,1,25.42
9136,2019-01-12,9687,9281,FRANCE,93.0,12,67.94
9137,2019-01-12,9890,9473,FRANCE,13.0,8,35.03
9138,2019-01-12,9446,9055,FRANCE,30.0,1,68.82
9139,2019-01-12,9749,9342,FRANCE,39.0,24,94.83
9140,2019-01-12,9364,8978,FRANCE,35.0,12,48.83999999999999
9141,2019-01-12,9420,9031,FRANCE,13.0,4,38.45
9142,2019-01-12,9960,9540,FRANCE,81.0,2,65.64
9143,2019-01-12,9801,9392,FRANCE,7.0,19,71.44999999999999
9144,2019-01-12,9843,9432,FRANCE,77.0,3,18.84
9145,2019-01-12,9445,9054,FRANCE,34.0,8,84.86
9146,2019-01-12,9765,9357,FRANCE,64.0,24,106.66
9147,2019-01-12,9628,9225,FRANCE,3.0,4,22.98
9148,2019-01-12,9429,9040,FRANCE,11.0,19,74.69
9149,2019-01-12,9454,9063,FRANCE,42.0,5,92.07
9150,2019-01-12,9798,9389,FRANCE,44.0,12,47.69
9151,2019-01-12,9443,9052,FRANCE,84.0,2,41.25
9152,2019-01-12,9371,8984,FRANCE,45.0,6,15.59
9153,2019-01-12,10062,9637,FRANCE,75.0,4,73.94
9154,2019-01-12,9732,9325,FRANCE,94.0,1,18.05
9155,2019-01-12,9605,4512,FRANCE,38.0,12,87.3
9156,2019-01-12,9935,9516,FRANCE,69.0,6,24.55
9157,2019-01-12,9528,9131,FRANCE,82.0,13,37.12
9158,2019-01-12,9387,9000,FRANCE,70.0,8,57.220000000000006
9159,2019-01-12,9997,9576,FRANCE,13.0,19,59.35
9160,2019-01-12,9700,9294,FRANCE,63.0,17,49.16
9161,2019-01-12,9860,9446,FRANCE,76.0,33,111.11
9162,2019-01-12,9414,9026,FRANCE,8.0,8,60.93000000000001
9163,2019-01-12,9458,9066,FRANCE,21.0,23,104.62000000000002
9164,2019-01-12,9888,9471,FRANCE,11.0,1,176.7
9165,2019-01-12,9373,8986,FRANCE,65.0,3,45.86
9166,2019-01-12,9879,9456,FRANCE,71.0,2,46.36
9167,2019-01-12,9783,9375,FRANCE,87.0,13,87.81
9168,2019-01-12,9970,9550,FRANCE,88.0,12,79.50999999999999
9169,2019-01-12,9514,9118,FRANCE,57.0,23,57.28
9170,2019-01-12,9815,9405,FRANCE,35.0,15,39.47
9171,2019-01-12,9501,9107,FRANCE,73.0,5,54.12
9172,2019-01-12,9793,9385,FRANCE,91.0,23,169.57999999999998
9173,2019-01-12,10017,9595,FRANCE,57.0,11,34.029999999999994
9174,2019-01-12,9922,9503,FRANCE,25.0,15,91.39
9175,2019-01-12,10032,9609,FRANCE,34.0,12,57.31999999999999
9176,2019-01-12,9998,9577,FRANCE,17.0,17,95.71
9177,2019-01-12,9651,9248,FRANCE,91.0,17,110.75
9178,2019-01-12,9553,9155,FRANCE,75.0,17,101.31
9179,2019-01-12,10002,9581,FRANCE,10.0,17,81.28000000000002
9180,2019-01-12,10049,9625,FRANCE,33.0,9,35.82
9181,2019-01-12,9351,8967,FRANCE,11.0,23,57.02
9182,2019-01-12,10057,9632,FRANCE,82.0,1,49.16
9183,2019-01-12,9832,9421,FRANCE,92.0,11,84.79
9184,2019-01-12,9800,9391,FRANCE,66.0,32,81.71000000000001
9185,2019-01-12,9418,9029,FRANCE,94.0,12,63.84
9186,2019-01-12,10040,9617,FRANCE,78.0,14,60.21
9187,2019-01-12,9943,9523,FRANCE,34.0,15,57.92999999999999
9188,2019-01-12,9620,9217,FRANCE,22.0,11,55.93
9189,2019-01-12,9691,9285,FRANCE,44.0,1,3.39
9190,2019-01-12,9577,9179,FRANCE,38.0,5,146.8
9191,2019-01-12,9703,9297,FRANCE,1.0,11,40.95
9192,2019-01-12,9401,9014,FRANCE,38.0,23,91.54
9193,2019-01-12,9828,9417,FRANCE,91.0,12,19.3
9194,2019-01-12,9486,9094,FRANCE,59.0,1,221.03
9195,2019-01-12,9665,9261,FRANCE,60.0,10,36.48
9196,2019-01-12,9357,8971,FRANCE,6.0,45,70.26
9197,2019-01-12,9517,9121,FRANCE,31.0,6,28.77
9198,2019-01-12,9411,9023,FRANCE,35.0,14,53.83
9199,2019-01-12,9739,9332,FRANCE,19.0,6,67.75999999999999
9200,2019-01-12,9392,9005,FRANCE,67.0,2,17.18
9201,2019-01-12,9447,9056,FRANCE,14.0,19,82.44
9202,2019-01-12,9496,9104,FRANCE,84.0,4,45.93
9203,2019-01-12,9929,9510,FRANCE,78.0,8,39.04
9204,2019-01-12,9866,9452,FRANCE,13.0,54,199.2
9205,2019-01-12,9639,9236,FRANCE,59.0,3,20.21
9206,2019-01-12,10030,9607,FRANCE,56.0,19,96.31000000000002
9207,2019-01-12,9597,9198,FRANCE,21.0,8,58.63
9208,2019-01-12,9891,9474,FRANCE,14.0,11,89.91
9209,2019-01-12,9627,9224,FRANCE,26.0,12,74.19000000000001
9210,2019-01-12,9690,9284,FRANCE,86.0,9,33.36999999999999
9211,2019-01-12,9653,9250,FRANCE,31.0,1,65.33
9212,2019-01-12,9565,9167,FRANCE,25.0,10,28.800000000000004
9213,2019-01-12,9431,9041,FRANCE,52.0,4,28.410000000000004
9214,2019-01-12,9893,1624,FRANCE,49.0,12,76.66999999999999
9215,2019-01-12,9578,9180,FRANCE,5.0,12,159.18
9216,2019-01-12,9633,9230,FRANCE,89.0,8,65.18
9217,2019-01-12,9892,9475,FRANCE,13.0,15,74.05
9218,2019-01-12,9766,9358,FRANCE,93.0,1,34.7
9219,2019-01-12,9599,1061,FRANCE,92.0,6,84.11
9220,2019-01-12,9916,9498,FRANCE,55.0,23,100.71
9221,2019-01-12,9763,9355,FRANCE,20.0,3,73.46000000000001
9222,2019-01-12,9758,3563,FRANCE,71.0,12,100.83
9223,2019-01-12,9534,9136,FRANCE,78.0,35,79.35000000000001
9224,2019-01-12,9425,9036,FRANCE,62.0,48,281.77
9225,2019-01-12,9895,9477,FRANCE,59.0,4,20.07
9226,2019-01-12,9610,9208,FRANCE,38.0,10,67.36
9227,2019-01-12,9865,9451,FRANCE,32.0,23,58.84
9228,2019-01-12,9475,9083,FRANCE,21.0,1,7.64
9229,2019-01-12,9635,9232,FRANCE,59.0,23,72.36999999999999
9230,2019-01-12,10012,9591,FRANCE,84.0,6,40.54
9231,2019-01-12,9574,9176,FRANCE,74.0,19,59.88
9232,2019-01-12,9889,9472,FRANCE,13.0,1,13.85
9233,2019-01-12,9642,9239,FRANCE,69.0,7,24.74
9234,2019-01-12,10055,9630,FRANCE,95.0,17,59.57
9235,2019-01-12,9389,9002,FRANCE,80.0,13,59.55
9236,2019-01-12,9942,9522,FRANCE,75.0,8,36.52
9237,2019-01-12,9995,9574,FRANCE,6.0,7,23.33
9238,2019-01-12,9484,9092,FRANCE,43.0,17,62.84
9239,2019-01-12,9540,9142,FRANCE,28.0,23,87.56
9240,2019-01-12,9873,9458,FRANCE,29.0,17,96.58
9241,2019-01-12,9547,9149,FRANCE,49.0,8,36.78
9242,2019-01-12,9492,9100,FRANCE,41.0,19,64.57000000000001
9243,2019-01-12,9926,9507,FRANCE,38.0,4,56.5
9244,2019-01-12,9440,9049,FRANCE,75.0,43,173.30999999999997
9245,2019-01-12,9538,9140,FRANCE,34.0,7,36.940000000000005
9246,2019-01-12,9681,9275,FRANCE,31.0,4,64.28999999999999
9247,2019-01-12,9917,9499,FRANCE,59.0,2,11.19
9248,2019-01-12,9491,9099,FRANCE,56.0,8,41.45
9249,2019-01-12,9729,9322,FRANCE,17.0,1,52.88
9250,2019-01-12,10053,9628,FRANCE,94.0,6,73.92
9251,2019-01-12,9779,9371,FRANCE,27.0,3,48.05
9252,2019-01-12,9844,9433,FRANCE,92.0,2,18.6
9253,2019-01-12,9498,9106,FRANCE,44.0,23,95.25
9254,2019-01-12,9473,9081,FRANCE,75.0,9,103.01
9255,2019-01-12,9673,9269,FRANCE,31.0,7,66.93
9256,2019-01-12,9430,4706,FRANCE,33.0,12,64.23
9257,2019-01-12,9697,9291,FRANCE,73.0,11,65.98
9258,2019-01-12,9450,9059,FRANCE,44.0,2,51.25
9259,2019-01-12,9921,9502,FRANCE,72.0,2,54.82
9260,2019-01-12,10022,9600,FRANCE,59.0,8,72.47999999999999
9261,2019-01-12,9698,9292,FRANCE,75.0,40,104.02
9262,2019-01-12,10016,9593,FRANCE,33.0,9,95.31
9263,2019-01-12,10060,9635,FRANCE,77.0,7,52.43999999999999
9264,2019-01-12,9439,9048,FRANCE,6.0,3,39.04
9265,2019-01-12,10051,9626,FRANCE,30.0,47,152.05
9266,2019-01-12,9548,9150,FRANCE,22.0,7,52.36
9267,2019-01-12,9869,9455,FRANCE,92.0,1,75.13
9268,2019-01-12,9750,9343,FRANCE,57.0,9,46.6
9269,2019-01-12,9788,9380,FRANCE,20.0,8,40.52
9270,2019-01-12,9376,8989,FRANCE,36.0,2,11.22
9271,2019-01-12,9715,9309,FRANCE,6.0,10,110.65
9272,2019-01-12,9857,9443,FRANCE,71.0,9,25.98
9273,2019-01-12,9409,9021,FRANCE,63.0,3,96.47
9274,2019-01-12,9526,9129,FRANCE,78.0,6,47.71
9275,2019-01-12,9824,9413,FRANCE,34.0,12,63.29
9276,2019-01-12,10015,9594,FRANCE,25.0,7,52.41
9277,2019-01-12,10052,9627,FRANCE,58.0,3,15.08
9278,2019-01-12,9720,9314,FRANCE,59.0,32,150.25
9279,2019-01-12,9472,9080,FRANCE,26.0,31,159.12
9280,2019-01-12,9535,9137,FRANCE,13.0,31,76.19999999999999
9281,2019-01-12,9973,9553,FRANCE,95.0,31,219.35
9282,2019-01-12,9527,9130,FRANCE,24.0,30,126.51
9283,2019-01-12,9460,9068,FRANCE,35.0,30,127.39999999999998
9284,2019-01-12,10044,9620,FRANCE,64.0,30,111.6
9285,2019-01-12,9476,9084,FRANCE,54.0,35,157.85
9286,2019-01-12,9897,9479,FRANCE,75.0,17,126.85000000000002
9287,2019-01-12,9797,9388,FRANCE,38.0,10,66.80999999999999
9288,2019-01-12,9638,9235,FRANCE,92.0,4,23.57
9289,2019-01-12,9400,9013,FRANCE,57.0,22,102.21
9290,2019-01-12,9647,9244,FRANCE,22.0,14,70.56
9291,2019-01-12,9398,9011,FRANCE,24.0,13,86.52
9292,2019-01-12,9701,9295,FRANCE,69.0,15,104.62
9293,2019-01-12,9867,9453,FRANCE,47.0,22,97.89
9294,2019-01-12,9588,9190,FRANCE,89.0,1,88.7
9295,2019-01-12,9992,9571,FRANCE,35.0,2,12.53
9296,2019-01-12,9494,9102,FRANCE,8.0,14,134.92000000000002
9297,2019-01-12,9455,3014,FRANCE,95.0,19,81.94
9298,2019-01-12,9467,9075,FRANCE,25.0,7,33.44
9299,2019-01-12,9826,9415,FRANCE,95.0,9,32.63
9300,2019-01-12,9764,9356,FRANCE,92.0,6,63.28
9301,2019-01-12,9549,9151,FRANCE,75.0,19,108.68
9302,2019-01-12,9928,9509,FRANCE,77.0,4,56.28
9303,2019-01-12,9906,9488,FRANCE,69.0,15,66.02
9304,2019-01-12,9688,9282,FRANCE,95.0,11,72.76
9305,2019-01-12,9406,9019,FRANCE,69.0,10,102.2
9306,2019-01-12,9908,9490,FRANCE,95.0,29,165.95000000000002
9307,2019-01-12,9612,9210,FRANCE,84.0,17,119.6
9308,2019-01-12,9390,9003,FRANCE,80.0,7,16.23
